"mechanism","dominance","r2_dominant_parent","R2_linear_both","gain"
"FGG-ITGB2",0.992461538461539,0.839180282888323,0.842042753961792,0.00286247107346937
"FGL1-EGFR",0.9865,0.333151722334155,0.333185942034679,3.42197005245848e-05
"FN1-C5AR1",1,1,1,2.22044604925031e-16
"FN1-CD44",0.999692307692308,0.999432229573003,0.999432848634436,6.19061432893808e-07
"FN1-COL13A1",0.997230769230769,0.947505339308989,0.947972766137219,0.000467426828230089
"FN1-FLT4",0.999192307692308,0.98683206693448,0.98685783684334,2.57699088591634e-05
"FN1-IL17RC",0.998846153846154,0.973951119570722,0.974034204135463,8.30845647405987e-05
"FN1-ITGA2",0.997884615384615,0.865746865048618,0.866624153726248,0.000877288677630594
"FN1-ITGA2B",0.994423076923077,0.738782978863391,0.738836987324182,5.40084607912883e-05
"FN1-ITGA3",0.995576923076923,0.791231605135533,0.791643791693132,0.000412186557598448
"FN1-ITGA4",0.962038461538462,0.818144265313248,0.82287556220805,0.00473129689480201
"FN1-ITGA5",0.998307692307692,0.969573740887362,0.969850758484243,0.00027701759688159
"FN1-ITGA6",0.983538461538462,0.918022980081681,0.919148363594656,0.0011253835129752
"FN1-ITGA8",0.991884615384615,0.874678027109814,0.876211069843054,0.0015330427332394
"FN1-ITGA9",0.957846153846154,0.87421050914895,0.879675685118655,0.00546517596970464
"FN1-ITGAV",0.982115384615385,0.909603949078479,0.912474211308071,0.00287026222959219
"FN1-ITGB1",0.673807692307692,0.755733425160404,0.826166936699633,0.0704335115392291
"FN1-ITGB3",0.997615384615385,0.824600905641953,0.825311782024568,0.000710876382615355
"FN1-ITGB6",0.999153846153846,0.953884300415277,0.953938956834561,5.46564192833721e-05
"FN1-ITGB8",0.988038461538462,0.820468718341697,0.822708763366329,0.00224004502463193
"FN1-MAG",0.999269230769231,0.838053221477538,0.838073941072145,2.07195946070327e-05
"FN1-NT5E",0.999038461538462,0.920799188294054,0.921078750512961,0.000279562218906904
"FN1-PLAUR",0.999923076923077,0.949023490914804,0.949203083628327,0.000179592713522747
"FN1-ROBO4",0.998807692307692,0.940258462340225,0.94047012174919,0.000211659408965392
"FN1-SDC2",0.958653846153846,0.859849720653972,0.869329637322914,0.00947991666894266
"FN1-TMPRSS6",1,1,1,0
"FN1-TNFRSF11B",0.999846153846154,0.984069838485818,0.984093248544428,2.34100586106178e-05
"FST-BMPR1B",0.809423076923077,0.398288379495592,0.467278887284454,0.0689905077888617
"FST-BMPR2",0.967038461538462,0.652160779054211,0.665352914856712,0.0131921358025013
"FST-HFE2",0.763423076923077,0.46283704761576,0.558915396295052,0.096078348679292
"GAD1-GRM4",0.992230769230769,0.994613428123086,0.994682947465554,6.95193424675722e-05
"GAS6-AXL",0.645923076923077,0.338806246301583,0.493846104159306,0.155039857857724
"GAS6-MERTK",0.741384615384615,0.320776427047165,0.395740428130277,0.0749640010831117
"GAS6-TYRO3",0.907384615384615,0.442635843970535,0.463525157474507,0.0208893135039723
"GDF10-ACVR1B",0.765461538461538,0.28105300306418,0.308206257999512,0.0271532549353321
"GDF11-ACVR1B",0.785076923076923,0.223323839575032,0.308543948680162,0.0852201091051295
"GDF11-ACVR2A",0.952846153846154,0.539425923531992,0.555978100433966,0.0165521769019743
"GDF11-ACVR2B",0.748769230769231,0.117112689985646,0.221040843959691,0.103928153974045
"GDF5-ACVR1",0.972538461538462,0.385227467926926,0.399227380078131,0.013999912151205
"GDF5-ACVR2A",0.976615384615385,0.370695491380051,0.373475903523822,0.00278041214377117
"GDF5-ACVR2B",0.859115384615385,0.125736905237119,0.146273881681562,0.020536976444443
"GDF5-BMPR1A",0.993576923076923,0.731361838720112,0.73374220752626,0.00238036880614856
"GDF5-BMPR1B",0.959730769230769,0.399238508601454,0.429642129162598,0.0304036205611447
"GDF5-BMPR2",0.992423076923077,0.608366767512498,0.613266512618459,0.00489974510596181
"GDF5-ROR2",0.967653846153846,0.418034646860716,0.438793219338483,0.0207585724777662
"GDF6-BMPR1A",1,1,1,0
"GDF6-BMPR1B",0.998692307692308,0.940317059802415,0.940453215399898,0.000136155597482701
"GDF6-BMPR2",1,1,1,0
"GDF9-ACVR2A",1,1,1,0
"GDF9-BMPR1A",1,1,1,0
"GDF9-BMPR1B",1,1,1,0
"GDF9-BMPR2",1,1,1,0
"GDF9-FXYD6",1,1,1,0
"GDF9-ORAI2",1,1,1,0
"GDF9-TGFBR1",1,1,1,0
"GNAI2-ADCY1",0.979538461538462,0.824553737903821,0.82774987654981,0.00319613864598878
"GNAI2-ADCY7",0.998615384615385,0.913050871296959,0.91372753746126,0.000676666164300399
"GNAI2-ADCY8",0.994076923076923,0.943499580506776,0.943522220737449,2.26402306726659e-05
"GNAI2-ADCY9",0.853846153846154,0.690486136868022,0.782588535419818,0.0921023985517967
"GNAI2-ADORA1",0.995076923076923,0.97897663699662,0.979137051664257,0.000160414667636943
"GNAI2-ADRA2A",0.999307692307692,0.968827071835995,0.968970628534905,0.000143556698910641
"GNAI2-AGTR2",0.890923076923077,0.786637597243046,0.813699788610933,0.0270621913678871
"GNAI2-C5AR1",1,1,1,2.22044604925031e-16
"GNAI2-CAV1",0.876538461538461,0.774748862898393,0.823414615973552,0.0486657530751591
"GNAI2-CNR1",0.947961538461538,0.71468381629418,0.71828208749148,0.00359827119729927
"GNAI2-EDNRA",0.978576923076923,0.867072230214532,0.873540758906109,0.00646852869157744
"GNAI2-EDNRB",0.959884615384615,0.598426909025426,0.626536777714358,0.0281098686889317
"GNAI2-EGFR",0.981038461538462,0.834846876121825,0.843348050166494,0.00850117404466966
"GNAI2-F2R",0.982423076923077,0.850587976519953,0.857732764121779,0.00714478760182613
"GNAI2-IGF1R",0.901615384615385,0.703126943542768,0.750687926024362,0.0475609824815942
"GNAI2-LPAR3",1,1,1,0
"GNAI2-OPRM1",0.997153846153846,0.938448678717685,0.938450133912687,1.45519500183156e-06
"GNAI2-P2RY12",0.999730769230769,0.966893997934244,0.967010652518873,0.000116654584628617
"GNAI2-PTPRU",0.998307692307692,0.704884326331623,0.709633467459815,0.00474914112819225
"GNAI2-S1PR1",0.997807692307692,0.932636404852741,0.933649457094993,0.00101305224225212
"GNAI2-S1PR3",0.976,0.878597431052488,0.887318481913661,0.00872105086117292
"GNAI2-TBXA2R",0.999384615384615,0.953870666093004,0.954087165523513,0.000216499430509054
"GNAI2-UNC5B",0.997807692307692,0.926637444612906,0.92739953593446,0.000762091321554137
"GNAS-ADCY1",0.999961538461538,0.999548696792309,0.999549294692036,5.97899726950679e-07
"GNAS-ADCY7",0.999961538461538,0.997698185400382,0.997699682138535,1.49673815219575e-06
"GNAS-ADCY8",1,1,1,0
"GNAS-ADCY9",1,1,1,0
"GNAS-ADORA1",1,1,1,2.22044604925031e-16
"GNAS-GCGR",1,1,1,0
"GNAS-PTGIR",1,1,1,0
"GNAS-VIPR1",1,1,1,0
"GPC3-CD81",0.538538461538462,0.598732467632538,0.780979938602437,0.1822474709699
"GPC3-IGF1R",0.824730769230769,0.670864027212521,0.738482406796957,0.0676183795844355
"GREM1-KDR",0.973769230769231,0.490495150481475,0.497506521116994,0.00701137063551932
"GRP-NMBR",0.864807692307692,0.146624463827203,0.479548429957189,0.332923966129986
"GSTP1-TRAF2",0.946576923076923,0.673270969459893,0.693844272589733,0.0205733031298397
"HAS2-CD44",1,1,1,2.22044604925031e-16
"HAS2-HMMR",0.935692307692308,0.420424305301626,0.439401309967511,0.0189770046658853
"HBEGF-CD44",1,1,1,0
"HBEGF-CD82",0.844846153846154,0.186753405539137,0.220720033369484,0.0339666278303472
"HBEGF-CD9",0.947192307692308,0.438765936374922,0.453369079751741,0.014603143376819
"HBEGF-EGFR",0.908384615384615,0.321770959024378,0.348138677623328,0.0263677185989499
"HBEGF-ERBB2",0.890615384615385,0.289314844803388,0.320340369681444,0.0310255248780559
"HBEGF-ERBB4",0.926961538461539,0.538225439053943,0.555229883860755,0.0170044448068121
"HBEGF-PRLR",0.890884615384615,0.0949653668516537,0.148581896941079,0.0536165300894249
"HGF-CD44",1,1,1,0
"HGF-MET",0.953961538461538,0.158913637394825,0.176230682404936,0.0173170450101109
"HGF-SDC1",0.988961538461538,0.354517853773759,0.370364260658925,0.0158464068851666
"HGF-SDC2",0.9935,0.501444374216339,0.507848754724027,0.00640438050768755
"HGF-ST14",0.7365,0.0783780704366455,0.187726437861635,0.109348367424989
"HMGB1-SDC1",0.983115384615385,0.901776554354457,0.90491500886222,0.00313845450776362
"HMGB1-THBD",0.989346153846154,0.900412371816184,0.904469363507721,0.00405699169153684
"HP-ASGR1",0.764230769230769,0.109853926390039,0.11194606176333,0.00209213537329146
"HP-ITGAM",0.579692307692308,0.112921164422723,0.159219508074776,0.0462983436520532
"HP-ITGB2",0.7215,0.345589126997592,0.442565375907613,0.0969762489100209
"HRAS-CAV1",0.766076923076923,0.536248675477373,0.577069927493838,0.0408212520164645
"HRAS-GRIN2D",0.997423076923077,0.96863938684955,0.969248701963394,0.000609315113843767
"HRAS-INSR",0.983076923076923,0.872731165676238,0.876516139639355,0.00378497396311761
"HRAS-SDC2",0.901076923076923,0.637844807307331,0.653742228450833,0.0158974211435017
"HRAS-TLR2",0.999269230769231,0.890011979035171,0.890108333441522,9.63544063502519e-05
"HSP90AA1-CFTR",0.999769230769231,0.993020870627732,0.993092807959468,7.19373317362715e-05
"HSP90AA1-EGFR",0.984461538461538,0.841703690772501,0.842267612386015,0.00056392161351404
"HSP90AA1-FGFR3",0.991153846153846,0.937301736675298,0.93890874976694,0.00160701309164146
"HSP90B1-ASGR1",0.999961538461538,0.996652390919002,0.996654873059924,2.4821409218001e-06
"HSP90B1-ERBB2",0.997884615384615,0.929624729100165,0.930764580106542,0.00113985100637659
"HSP90B1-LRP1",0.978961538461538,0.963445869877761,0.965558320991161,0.0021124511134003
"HSP90B1-TLR1",1,1,1,0
"HSP90B1-TLR2",0.999884615384615,0.974080228288771,0.974109815525905,2.95872371335326e-05
"HSP90B1-TLR4",0.999923076923077,0.999456335751901,0.999456756510248,4.20758346941774e-07
"HSPA1A-GRIN2D",0.940846153846154,0.376275013361373,0.407443063150626,0.0311680497892525
"HSPA1A-TLR4",0.852730769230769,0.145984442199745,0.195516375658375,0.0495319334586299
"HSPG2-CHRM3",0.934961538461538,0.417285434537137,0.442338315873301,0.0250528813361638
"HSPG2-COL13A1",0.972692307692308,0.656160079929217,0.668472923933524,0.012312844004307
"HSPG2-ITGA2",0.985230769230769,0.6423554584321,0.655009340832311,0.0126538824002109
"HSPG2-ITGB1",0.936615384615385,0.924067040525144,0.934206038366783,0.0101389978416389
"HSPG2-PTPRS",0.839115384615385,0.792501073812543,0.815438142557992,0.0229370687454494
"HSPG2-SDC1",0.839923076923077,0.587917642755646,0.669145815874171,0.081228173118525
"IBSP-ITGAV",0.5015,0.577187529998195,0.684566679717023,0.107379149718828
"ICAM1-CAV1",0.981115384615385,0.719819711118973,0.727878204716964,0.00805849359799127
"ICAM1-EGFR",0.915230769230769,0.496148684957699,0.517062709781561,0.0209140248238619
"ICAM1-IL2RA",0.858923076923077,0.290489050530934,0.416142986801762,0.125653936270828
"ICAM1-IL2RG",0.901,0.254858134286951,0.325970135307935,0.071112001020984
"ICAM1-ITGAL",0.835692307692308,0.194354867607574,0.249861552164789,0.0555066845572153
"ICAM1-ITGAM",0.918269230769231,0.0942763623462532,0.106019618503573,0.0117432561573198
"ICAM1-ITGB2",0.962846153846154,0.6565407159161,0.668787417505153,0.0122467015890532
"ICAM2-ITGAL",0.9275,0.445196091472711,0.466862869240937,0.0216667777682264
"ICAM2-ITGAM",0.966192307692308,0.55794375062163,0.568534570737597,0.0105908201159669
"ICAM2-ITGB2",0.984346153846154,0.90815127308209,0.908666675016584,0.000515401934494064
"ICAM5-ITGAL",0.880576923076923,0.498017257585374,0.498497874984072,0.000480617398698036
"ICAM5-ITGB2",0.818230769230769,0.314757983313775,0.324072224812911,0.00931424149913607
"IGF1-IGF1R",0.612153846153846,0.498408844344189,0.591866112600486,0.0934572682562976
"IGF1-INSR",0.903307692307692,0.662702704045883,0.674973193313235,0.0122704892673525
"IGF2-IGF1R",0.995307692307692,0.98830866438664,0.988545456191702,0.000236791805061753
"IGF2-IGF2R",0.998076923076923,0.998737261076637,0.998747401095744,1.0140019106597e-05
"IGF2-INSR",0.999576923076923,0.980095599573662,0.980164834521235,6.92349475734932e-05
"IGFBP4-FZD8",0.999576923076923,0.992558400912731,0.99260275834281,4.43574300792449e-05
"IGFBP4-LRP6",0.980461538461538,0.941457179631076,0.945213928860435,0.00375674922935887
"IL10-IL10RB",0.957384615384615,0.622485950161085,0.637972439374958,0.0154864892138723
"IL15-IL15RA",0.731115384615385,0.109873602594319,0.167379997736435,0.0575063951421159
"IL15-IL2RA",0.777961538461538,0.108890615838027,0.232797631882336,0.123907016044309
"IL15-IL2RG",0.670807692307692,0.109607759309152,0.182203774365727,0.072596015056575
"IL16-GRIN2D",0.518692307692308,0.108145197783938,0.176300980609465,0.0681557828255264
"IL16-KCND1",0.933884615384615,0.160793203999725,0.168109558142668,0.00731635414294352
"IL16-KCND2",0.897230769230769,0.437728955012324,0.440957223601651,0.00322826858932623
"IL16-KCNJ10",0.830307692307692,0.204265917800371,0.214565710575977,0.0102997927756058
"IL16-KCNJ15",0.954423076923077,0.349987485840759,0.380465264312839,0.0304777784720799
"IL17B-IL17RB",0.957961538461538,0.319040251746333,0.319308157920147,0.000267906173813559
"IL18-CD48",0.900807692307692,0.163355023253251,0.177426075886798,0.014071052633547
"IL18-IL1RAPL1",0.889769230769231,0.427815986484299,0.457280771497201,0.0294647850129019
"IL18-IL1RL2",0.861769230769231,0.140093708943639,0.16162078637695,0.0215270774333109
"IL1A-IL1R1",0.981615384615385,0.430353986476218,0.430865203799681,0.000511217323463209
"IL1A-IL1R2",0.650730769230769,0.0686128442723653,0.0919987822730333,0.023385938000668
"IL1A-IL1RAP",0.992038461538462,0.507922010770133,0.511047042926346,0.00312503215621274
"IL1RN-IL1R1",0.874423076923077,0.662077586370386,0.665493597313065,0.00341601094267807
"IL1RN-IL1R2",0.801653846153846,0.109564601077515,0.112139239022397,0.00257463794488234
"IL1RN-IL1RL2",0.803384615384615,0.21254725809956,0.232422042250265,0.0198747841507053
"IL2-CD53",0.9435,0.429675946597805,0.444703641652252,0.015027695054447
"IL2-IL2RA",0.957807692307692,0.489421422204746,0.490787942983776,0.0013665207790291
"IL2-IL2RG",0.985538461538462,0.579192606990713,0.584108865074315,0.00491625808360174
"IL2-NGFR",0.916730769230769,0.707370362932768,0.737046085264806,0.0296757223320383
"IL34-CSF1R",1,1,1,0
"IL4-CD53",0.836538461538462,0.184470558667229,0.194639028764521,0.0101684700972917
"IL4-IL13RA1",0.695153846153846,0.20981671472786,0.28156464117775,0.0717479264498897
"IL4-IL2RG",0.947538461538462,0.300219061075289,0.303942510739001,0.00372344966371174
"IL7-IL2RG",0.824346153846154,0.330974476245967,0.578328133828644,0.247353657582678
"IL7-IL7R",0.903269230769231,0.996173006145706,0.996216523220211,4.35170745053393e-05
"INHA-ACVR1",0.876653846153846,0.342968420002408,0.390751195159753,0.047782775157345
"INHA-ACVR1B",0.623461538461539,0.196786821162661,0.34499882344635,0.148212002283689
"INHA-ACVR2A",0.932961538461539,0.474776521701987,0.510996656084625,0.0362201343826378
"INHA-ACVR2B",0.808730769230769,0.169426835294235,0.240898234911996,0.0714713996177609
"INHA-TGFBR3",0.884230769230769,0.305266864290059,0.340302941794069,0.0350360775040096
"INHBA-ACVR1",0.911269230769231,0.44594592234509,0.482883423318374,0.0369375009732836
"INHBA-ACVR1B",0.793653846153846,0.198025066031939,0.269612987825468,0.0715879217935293
"INHBA-ACVR2A",0.927038461538462,0.488366444052307,0.497116972580629,0.00875052852832181
"INHBA-ACVR2B",0.629692307692308,0.0987339661905715,0.177546910332359,0.0788129441417874
"INHBA-BAMBI",0.876,0.336866445498864,0.401373683909267,0.0645072384104027
"INHBA-ENG",0.894538461538462,0.3435265762645,0.38394252358198,0.0404159473174803
"INHBA-TGFBR3",0.915307692307692,0.38318789443064,0.404542489262875,0.021354594832235
"INHBB-ACVR1",0.996576923076923,0.60032941835157,0.601801300823798,0.00147188247222774
"INHBB-ACVR1B",0.993307692307692,0.774539747188006,0.778583674501632,0.00404392731362535
"INHBB-ACVR1C",0.748,0.133025712056132,0.407188107863868,0.274162395807737
"INHBB-ACVR2A",0.999653846153846,0.938344102544366,0.938911062383183,0.000566959838816938
"INHBB-ACVR2B",0.977730769230769,0.442248588410676,0.449846386146497,0.00759779773582148
"ITGB3BP-ITGB3",0.939423076923077,0.321741118930786,0.336671726056602,0.0149306071258154
"ITGB3BP-ITGB5",0.690076923076923,0.371096505304832,0.486705477147875,0.115608971843043
"JAG1-NOTCH1",0.864961538461538,0.470752630539109,0.518689230241259,0.0479365997021502
"JAG1-NOTCH2",0.890346153846154,0.462869496716823,0.492831603807557,0.0299621070907339
"JAG1-NOTCH3",0.731730769230769,0.406118607397823,0.507820098618723,0.1017014912209
"JAG1-NOTCH4",0.8715,0.403094947443313,0.452918607086317,0.0498236596430038
"JAG2-NOTCH1",0.791384615384615,0.484436297441325,0.565423452594704,0.0809871551533792
"JAG2-NOTCH2",0.814615384615385,0.448868355384726,0.488839341639284,0.0399709862545575
"JAG2-NOTCH3",0.583769230769231,0.285846922741978,0.39984556120666,0.113998638464681
"JAG2-NOTCH4",0.914576923076923,0.435576530945047,0.458046279518548,0.0224697485735008
"KNG1-BDKRB2",0.994115384615385,0.77621434564008,0.779583181012877,0.0033688353727972
"KNG1-CD93",0.682076923076923,0.0177999746267238,0.0935778288996241,0.0757778542729003
"KNG1-GP1BA",0.994115384615385,0.917584410319884,0.91851801558144,0.000933605261556392
"KNG1-GPR135",0.985192307692308,0.408084064737619,0.423716687858058,0.0156326231204394
"KNG1-ITGAM",0.9795,0.282983876792313,0.28633125992482,0.00334738313250732
"KNG1-ITGB2",0.991653846153846,0.763454908871374,0.766287987992797,0.00283307912142339
"KNG1-PLAUR",0.981346153846154,0.428294571836611,0.442460273640581,0.0141657018039708
"KNG1-SDC2",0.718538461538462,0.0543161038483854,0.0895325574480972,0.0352164535997118
"L1CAM-CNTN1",0.713307692307692,0.921107580732857,0.945222950166704,0.0241153694338471
"L1CAM-EGFR",0.8245,0.26821914770662,0.29841939866292,0.0302002509563002
"L1CAM-EPHB2",0.860615384615385,0.618286841740972,0.681243945143002,0.0629571034020298
"L1CAM-ERBB2",0.789423076923077,0.290143914826551,0.329002929102929,0.0388590142763773
"L1CAM-ERBB3",0.584038461538462,0.127116851884744,0.211969154439873,0.0848523025551289
"L1CAM-FGFR2",1,1,1,0
"L1CAM-ITGA5",0.671192307692308,0.102649955808519,0.153246610613534,0.050596654805015
"L1CAM-ITGAV",0.875269230769231,0.533063374754165,0.549209981545788,0.0161466067916236
"LAMA1-GPC1",0.966038461538462,0.41743514025455,0.429795227841956,0.0123600875874059
"LAMA1-ITGA1",0.877538461538461,0.329789258848094,0.358692102437444,0.0289028435893494
"LAMA1-ITGA2",0.547961538461538,0.106579187542257,0.145398562132888,0.0388193745906313
"LAMA1-ITGA3",0.522038461538462,0.158212842600293,0.215886885492661,0.0576740428923683
"LAMA1-ITGA6",0.911923076923077,0.220943207977773,0.242247076546135,0.0213038685683619
"LAMA1-ITGA7",0.584923076923077,0.0364690623590701,0.0775553982876184,0.0410863359285483
"LAMA1-ITGB1",0.991769230769231,0.766911482855648,0.767980768628107,0.00106928577245979
"LAMA1-ITGB4",0.8195,0.165796227951694,0.189845083047404,0.0240488550957108
"LAMA1-ITGB8",0.668307692307692,0.107692842845469,0.183103790718031,0.0754109478725623
"LAMA1-NT5E",0.742538461538462,0.217027496894108,0.236513949606547,0.0194864527124392
"LAMA1-SDC2",0.939153846153846,0.370515409707405,0.395302165597408,0.0247867558900026
"LAMA1-SDC4",0.874346153846154,0.219755735484005,0.241522257006195,0.0217665215221905
"LAMA1-TMPRSS6",0.790576923076923,0.346595264234246,0.347383168633857,0.000787904399610961
"LAMA2-ITGA1",0.512384615384615,0.322376475878252,0.370215281424004,0.0478388055457516
"LAMA2-ITGA2",0.939653846153846,0.441147395896238,0.454018094630345,0.0128706987341067
"LAMA2-ITGA3",0.922692307692308,0.315787673637949,0.323272873268678,0.00748519963072974
"LAMA2-ITGA6",0.571384615384615,0.118970309747264,0.384212726718795,0.265242416971531
"LAMA2-ITGA7",0.916730769230769,0.747627135371161,0.768701412735648,0.0210742773644867
"LAMA2-ITGB1",0.958653846153846,0.533201388606011,0.592525414083608,0.0593240254775977
"LAMA2-ITGB4",0.974769230769231,0.589490733992833,0.593640226257286,0.00414949226445271
"LAMA3-SDC2",0.969769230769231,0.579718916373821,0.601633859656526,0.0219149432827042
"LAMA4-ITGA3",0.980846153846154,0.592461300764886,0.601591101366807,0.00912980060192081
"LAMA4-ITGA6",0.854692307692308,0.631523768919256,0.681365237530095,0.0498414686108389
"LAMA4-ITGAV",0.734538461538462,0.612573575892888,0.692440500047538,0.0798669241546499
"LAMA4-ITGB1",0.923692307692308,0.862973964239041,0.890951945526213,0.0279779812871717
"LAMA5-BCAM",0.618153846153846,0.550099968466672,0.708758802256235,0.158658833789563
"LAMA5-ITGA2",0.922192307692308,0.370408383553836,0.408645035687618,0.0382366521337825
"LAMA5-ITGA3",0.925423076923077,0.375592720236722,0.430634761508311,0.055042041271589
"LAMA5-ITGA6",0.615615384615385,0.347390153643746,0.525072859314171,0.177682705670426
"LAMA5-ITGB1",0.988846153846154,0.900424269334463,0.905019100490284,0.00459483115582082
"LAMA5-ITGB4",0.971538461538462,0.43682407443558,0.454705399759516,0.0178813253239369
"LAMA5-SDC1",0.652653846153846,0.400971126881098,0.526214810359087,0.12524368347799
"LAMB1-ITGA1",0.923692307692308,0.715588046716929,0.74538231932047,0.0297942726035405
"LAMB1-ITGA2",0.989346153846154,0.702377925578897,0.713088900061119,0.010710974482222
"LAMB1-ITGA3",0.987653846153846,0.676730480034135,0.684753480692182,0.00802300065804773
"LAMB1-ITGA6",0.911423076923077,0.776072889845769,0.803948833950591,0.0278759441048223
"LAMB1-ITGA7",0.990115384615385,0.893914317361423,0.89770253302425,0.00378821566282617
"LAMB1-ITGAV",0.831230769230769,0.69276891029341,0.7506783968312,0.0579094865377905
"LAMB1-ITGB1",0.886192307692308,0.882739542942488,0.913927621576325,0.0311880786338377
"LAMB1-ITGB4",0.997153846153846,0.837053007567005,0.839483011205038,0.0024300036380337
"LAMB3-CD151",0.950115384615385,0.378843740301148,0.402221587299568,0.0233778469984194
"LAMB3-COL17A1",0.707153846153846,0.460540283510413,0.488519073150181,0.0279787896397679
"LAMB3-ITGA2",0.531346153846154,0.0717535859110291,0.170572021159012,0.0988184352479832
"LAMB3-ITGA3",0.513769230769231,0.218605303196717,0.286863565243574,0.0682582620468568
"LAMB3-ITGA6",0.961615384615385,0.540563940817795,0.564421235009189,0.0238572941913934
"LAMB3-ITGB1",0.998423076923077,0.919482655141406,0.920317813193129,0.000835158051722518
"LAMB3-ITGB4",0.812538461538462,0.189466881248184,0.234290498648118,0.0448236173999341
"LAMC1-ITGA1",0.931692307692308,0.711073961937139,0.747349763814112,0.0362758018769725
"LAMC1-ITGA2",0.990115384615385,0.695321834114533,0.706429021141292,0.0111071870267589
"LAMC1-ITGA3",0.991846153846154,0.710025249624475,0.721690469634156,0.0116652200096802
"LAMC1-ITGA6",0.927269230769231,0.754867457673373,0.785481780722792,0.0306143230494188
"LAMC1-ITGA7",0.987807692307692,0.832121020910128,0.836814054409528,0.0046930334994002
"LAMC1-ITGAV",0.865615384615385,0.676112690638502,0.730241364520201,0.0541286738816986
"LAMC1-ITGB1",0.9095,0.901104631337756,0.921154273698035,0.0200496423602791
"LAMC1-ITGB4",0.997076923076923,0.841025167730357,0.843017479791895,0.00199231206153783
"LAMC2-CD151",0.905615384615385,0.426984651605704,0.471493251971801,0.0445086003660971
"LAMC2-COL17A1",0.819884615384615,0.580631412823948,0.604034607304968,0.0234031944810199
"LAMC2-ITGA2",0.702307692307692,0.125057512811715,0.2123562661693,0.0872987533575852
"LAMC2-ITGA3",0.6405,0.171239969555027,0.314445458159079,0.143205488604052
"LAMC2-ITGA6",0.927,0.515187038986601,0.55266185684337,0.0374748178567682
"LAMC2-ITGB1",0.997615384615385,0.951159959323608,0.951721832131249,0.000561872807641417
"LAMC2-ITGB4",0.862653846153846,0.236084825075757,0.282847675488197,0.0467628504124401
"LAMC3-ITGA2",0.901923076923077,0.158437770033091,0.181307019387023,0.0228692493539318
"LAMC3-ITGA3",0.906884615384615,0.174863310649758,0.197315577929806,0.0224522672800471
"LAMC3-ITGA6",0.987346153846154,0.450142084581411,0.455272927124981,0.00513084254357032
"LAMC3-ITGB1",0.999576923076923,0.885199020273537,0.885667666628962,0.000468646355425428
"LAMC3-ITGB4",0.8095,0.131110780768481,0.192058144260583,0.0609473634921025
"LGALS3BP-ITGB1",0.997884615384615,0.88638050092352,0.886839440733111,0.000458939809591219
"LGALS3BP-VANGL1",0.909076923076923,0.346765063075995,0.375171893428893,0.0284068303528982
"LIN7C-ABCA1",0.568,0.385179482683169,0.485014243100156,0.0998347604169869
"LIN7C-HTR2C",0.999153846153846,0.840467937477087,0.847172134793048,0.00670419731596061
"LIPC-LRP1",0.992615384615385,0.919008661265962,0.920303175426913,0.00129451416095117
"LPL-CD44",1,1,1,0
"LPL-GPIHBP1",0.888807692307692,0.451271502361016,0.497576357977211,0.0463048556161953
"LPL-LRP1",0.793269230769231,0.522948119129906,0.572733268587858,0.049785149457952
"LPL-LRP2",0.976961538461538,0.560227062613499,0.562878840819463,0.00265177820596352
"LPL-SDC1",0.545576923076923,0.252000857268887,0.422967763033965,0.170966905765078
"LPL-VLDLR",0.773923076923077,0.402496148645613,0.487801532988292,0.0853053843426791
"LRP1B-PLAUR",0.998461538461539,0.729125688089883,0.729516790423838,0.00039110233395534
"LRPAP1-LDLR",0.938423076923077,0.625042791313106,0.641735159066103,0.016692367752997
"LRPAP1-LRP1",0.752230769230769,0.622820793239012,0.713653297892825,0.0908325046538125
"LRPAP1-LRP2",0.992576923076923,0.620873964000062,0.625902632380881,0.0050286683808195
"LRPAP1-LRP8",0.960884615384615,0.822114710964355,0.830185138038448,0.008070427074093
"LRPAP1-SORL1",0.947307692307692,0.611359559554379,0.633184676724244,0.0218251171698647
"LRPAP1-SORT1",0.857115384615385,0.511889675143601,0.58273245758073,0.0708427824371296
"LRPAP1-VLDLR",0.929230769230769,0.576176351488316,0.603203904637286,0.0270275531489707
"LTBP1-ITGB5",0.530192307692308,0.268080661989776,0.558242692135689,0.290162030145913
"LTBP3-ITGB5",0.784461538461538,0.600914651046351,0.721266708691144,0.120352057644794
"LTF-GP9",0.529538461538462,0.0955837315885796,0.270191322035936,0.174607590447357
"LTF-GPR162",0.794923076923077,0.0229601483744591,0.0234076338940162,0.000447485519557124
"LTF-LRP1",0.986653846153846,0.478328870769708,0.482516106843684,0.00418723607397586
"LTF-LRP11",0.836384615384615,0.0762716120000469,0.0773452655118142,0.00107365351176733
"LTF-TFRC",0.995423076923077,0.820113903551203,0.829660532212609,0.00954662866140588
"LY86-CD180",0.958538461538462,0.536780732637077,0.547347267741563,0.0105665351044862
"LYPD3-AGR2",0.972884615384615,0.081112456758091,0.0954569237813785,0.0143444670232875
"MATN1-ITGA1",0.887615384615385,0.136529504577947,0.163905155972241,0.0273756513942939
"MATN1-ITGB1",0.991038461538462,0.576378388146555,0.578384217576933,0.00200582943037819
"MATN1-PTPRD",0.985846153846154,0.49128086229024,0.49317369195009,0.00189282965984949
"MDK-ALK",0.989038461538462,0.757794048104225,0.757962708657954,0.000168660553728661
"MDK-ITGA4",0.945461538461538,0.814442567562703,0.819252345477381,0.00480977791467818
