"mechanism","ligand","receptor","frac_from_ligand","dominance","dominant","r_dominant","r_other","max_r_any_input_gene","nearest_gene"
"HP-ITGAM","Hp","Itgam",0.420307692307692,0.579692307692308,"receptor",0.336037444971126,0.222452925689547,0.336037444971126,"Itgam"
"HP-ITGB2","Hp","Itgb2",0.2785,0.7215,"receptor",0.587868290518881,0.373916884303039,0.587868290518882,"Itgb2"
"HRAS-CAV1","Hras","Cav1",0.233923076923077,0.766076923076923,"receptor",0.732290021424144,0.246579061084561,0.732290021424144,"Cav1"
"HRAS-GRIN2D","Hras","Grin2d",0.00257692307692308,0.997423076923077,"receptor",0.984194791110759,0.2962828299139,0.98419479111076,"Grin2d"
"HRAS-INSR","Hras","Insr",0.0169230769230769,0.983076923076923,"receptor",0.934200816567957,0.233794264695179,0.934200816567964,"Insr"
"HRAS-SDC2","Hras","Sdc2",0.0989230769230769,0.901076923076923,"receptor",0.798651868655756,0.176308270620154,0.798651868655756,"Sdc2"
"HRAS-TLR2","Hras","Tlr2",0.000730769230769231,0.999269230769231,"receptor",0.94340446206024,0.0285456359023751,0.943404462060241,"Tlr2"
"HSP90AA1-CFTR","Hsp90aa1","Cftr",0.000230769230769231,0.999769230769231,"receptor",0.996504325443564,0.21807415820467,0.996504325443561,"Cftr"
"HSP90AA1-EGFR","Hsp90aa1","Egfr",0.0155384615384615,0.984461538461538,"receptor",0.917444107710383,0.0535772000723884,0.917444107710376,"Egfr"
"HSP90AA1-FGFR3","Hsp90aa1","Fgfr3",0.00884615384615385,0.991153846153846,"receptor",0.968143448397653,0.251151319019958,0.968143448397659,"Fgfr3"
"HSP90B1-ASGR1","Hsp90b1","Asgr1",3.84615384615385e-05,0.999961538461538,"receptor",0.99832479229908,0.160803359214994,0.998324792299089,"Asgr1"
"HSP90B1-ERBB2","Hsp90b1","Erbb2",0.00211538461538462,0.997884615384615,"receptor",0.964170487569582,0.220899990965793,0.964170487569576,"Erbb2"
"HSP90B1-LRP1","Hsp90b1","Lrp1",0.0210384615384615,0.978961538461538,"receptor",0.981552785069535,0.460099059264474,0.981552785069534,"Lrp1"
"HSP90B1-TLR1","Hsp90b1","Tlr1",0,1,"receptor",1,0.5108412044146,1,"Tlr1"
"HSP90B1-TLR2","Hsp90b1","Tlr2",0.000115384615384615,0.999884615384615,"receptor",0.986955028503716,0.0658628505567518,0.986955028503717,"Tlr2"
"HSP90B1-TLR4","Hsp90b1","Tlr4",7.69230769230769e-05,0.999923076923077,"receptor",0.999728130919552,0.134878305124857,0.999728130919548,"Tlr4"
"HSPA1A-GRIN2D","Hspa1a","Grin2d",0.940846153846154,0.940846153846154,"ligand",0.613412596350428,0.22879218299869,0.613412596350431,"Hspa1a"
"HSPA1A-TLR4","Hspa1a","Tlr4",0.852730769230769,0.852730769230769,"ligand",0.38207910463639,0.23937862009265,0.382079104636393,"Hspa1a"
"HSPG2-CHRM3","Hspg2","Chrm3",0.0650384615384615,0.934961538461538,"receptor",0.645976342087802,0.190475051808618,0.645976342087802,"Chrm3"
"HSPG2-COL13A1","Hspg2","Col13a1",0.0273076923076923,0.972692307692308,"receptor",0.810037085527087,0.205366056614653,0.810037085527085,"Col13a1"
"HSPG2-ITGA2","Hspg2","Itga2",0.0147692307692308,0.985230769230769,"receptor",0.801470809469752,0.21256926727061,0.801470809469753,"Itga2"
"HSPG2-ITGB1","Hspg2","Itgb1",0.936615384615385,0.936615384615385,"ligand",0.961284058187352,0.555749914218945,0.961284058187361,"Hspg2"
"HSPG2-PTPRS","Hspg2","Ptprs",0.839115384615385,0.839115384615385,"ligand",0.890225293851249,0.314392378582984,0.890225293851248,"Hspg2"
"HSPG2-SDC1","Hspg2","Sdc1",0.160076923076923,0.839923076923077,"receptor",0.766757877530871,0.472457219030572,0.76675787753087,"Sdc1"
"IBSP-ITGAV","Ibsp","Itgav",0.5015,0.5015,"ligand",0.759728589693843,0.519626503319133,0.759728589693834,"Ibsp"
"ICAM1-CAV1","Icam1","Cav1",0.981115384615385,0.981115384615385,"ligand",0.848421894530647,0.182333790409853,0.848421894530647,"Icam1"
"ICAM1-EGFR","Icam1","Egfr",0.915230769230769,0.915230769230769,"ligand",0.70437822578335,0.197922540248132,0.704378225783346,"Icam1"
"ICAM1-IL2RA","Icam1","Il2ra",0.141076923076923,0.858923076923077,"receptor",0.538970361458711,0.45485620575693,0.550024258652334,"Il7r"
"ICAM1-IL2RG","Icam1","Il2rg",0.099,0.901,"receptor",0.504834759388606,0.314785362469432,0.520178243763279,"Cd74"
"ICAM1-ITGAL","Icam1","Itgal",0.164307692307692,0.835692307692308,"receptor",0.440856969557672,0.256858677707969,0.519956877543332,"Il7r"
"ICAM1-ITGAM","Icam1","Itgam",0.0817307692307692,0.918269230769231,"receptor",0.307044560847857,0.108874470572847,0.31125753952217,"Agrp"
"ICAM1-ITGB2","Icam1","Itgb2",0.0371538461538462,0.962846153846154,"receptor",0.810272001192254,0.245947147038117,0.810272001192259,"Itgb2"
"ICAM2-ITGAL","Icam2","Itgal",0.0725,0.9275,"receptor",0.66723016379111,0.19892476945525,0.66723016379111,"Itgal"
"ICAM2-ITGAM","Icam2","Itgam",0.0338076923076923,0.966192307692308,"receptor",0.746956324440479,0.190700946102684,0.746956324440478,"Itgam"
"ICAM2-ITGB2","Icam2","Itgb2",0.0156538461538462,0.984346153846154,"receptor",0.952969712573327,0.0799270304876657,0.952969712573327,"Itgb2"
"ICAM5-ITGAL","Icam5","Itgal",0.880576923076923,0.880576923076923,"ligand",0.705703377904183,-0.0108342244900265,0.736196179852303,"Wnt7a"
"ICAM5-ITGB2","Icam5","Itgb2",0.818230769230769,0.818230769230769,"ligand",0.561032960986941,0.0742671965699905,0.641000346479232,"Wnt7a"
"IGF1-IGF1R","Igf1","Igf1r",0.387846153846154,0.612153846153846,"receptor",0.705980767687186,0.426904743243971,0.705980767687183,"Igf1r"
"IGF1-INSR","Igf1","Insr",0.0966923076923077,0.903307692307692,"receptor",0.814065540387187,0.168615638605475,0.814065540387185,"Insr"
"IGF2-IGF1R","Igf2","Igf1r",0.00469230769230769,0.995307692307692,"receptor",0.994137145662831,0.334451831774721,0.994137145662832,"Igf1r"
"IGF2-IGF2R","Igf2","Igf2r",0.00192307692307692,0.998076923076923,"receptor",0.99936843109868,0.523939549920915,0.999368431098673,"Igf2r"
"IGF2-INSR","Igf2","Insr",0.000423076923076923,0.999576923076923,"receptor",0.989997777559961,0.184238410907851,0.989997777559953,"Insr"
"IGFBP4-FZD8","Igfbp4","Fzd8",0.000423076923076923,0.999576923076923,"receptor",0.996272252405301,0.283830549824767,0.996272252405304,"Fzd8"
"IGFBP4-LRP6","Igfbp4","Lrp6",0.0195384615384615,0.980461538461538,"receptor",0.970287163488767,0.421920209845316,0.970287163488765,"Lrp6"
"IL10-IL10RB","Il10","Il10rb",0.0426153846153846,0.957384615384615,"receptor",0.788977788129099,0.201689666774364,0.788977788129094,"Il10rb"
"IL15-IL15RA","Il15","Il15ra",0.268884615384615,0.731115384615385,"receptor",0.331471873006321,0.251710770739054,0.339580061846334,"Sytl3"
"IL15-IL2RA","Il15","Il2ra",0.222038461538462,0.777961538461538,"receptor",0.329985781266447,0.377855855284824,0.377855855284823,"Il15"
"IL15-IL2RG","Il15","Il2rg",0.329192307692308,0.670807692307692,"receptor",0.331070625862749,0.283019341592762,0.419860444914535,"Sytl3"
"IL16-GRIN2D","Il16","Grin2d",0.518692307692308,0.518692307692308,"ligand",0.328854371696559,0.258068743309149,0.412101621673593,"Fgfr2"
"IL16-KCND1","Il16","Kcnd1",0.0661153846153846,0.933884615384615,"receptor",0.400990279183579,0.0855626331053608,0.403919348074393,"Artn"
"IL16-KCND2","Il16","Kcnd2",0.897230769230769,0.897230769230769,"ligand",0.661610878849739,0.0442482906313481,0.661610878849741,"Il16"
"IL16-KCNJ10","Il16","Kcnj10",0.169692307692308,0.830307692307692,"receptor",0.45195787170971,0.0889054776303954,0.506553882306673,"Shank1"
"IL16-KCNJ15","Il16","Kcnj15",0.0455769230769231,0.954423076923077,"receptor",0.591597401820494,0.218998628739043,0.591597401820498,"Kcnj15"
"IL17B-IL17RB","Il17b","Il17rb",0.0420384615384615,0.957961538461538,"receptor",0.564836482308228,0.00422323617778308,0.564836482308227,"Il17rb"
"IL18-CD48","Il18","Cd48",0.0991923076923077,0.900807692307692,"receptor",0.404172021858578,0.121211908952841,0.404172021858574,"Cd48"
"IL18-IL1RAPL1","Il18","Il1rapl1",0.889769230769231,0.889769230769231,"ligand",0.654076437799359,0.228442314776962,0.654076437799359,"Il18"
"IL18-IL1RL2","Il18","Il1rl2",0.138230769230769,0.861769230769231,"receptor",0.374290941573048,0.147967598201809,0.374290941573046,"Il1rl2"
"IL1A-IL1R1","Il1a","Il1r1",0.981615384615385,0.981615384615385,"ligand",0.656013709061189,0.019907832465601,0.656013709061186,"Il1a"
"IL1A-IL1R2","Il1a","Il1r2",0.650730769230769,0.650730769230769,"ligand",0.261940535756429,0.153903714762377,0.571864155481518,"Ntsr1"
"IL1A-IL1RAP","Il1a","Il1rap",0.992038461538462,0.992038461538462,"ligand",0.712686474384166,0.0817449943757209,0.712686474384167,"Il1a"
"IL1RN-IL1R1","Il1rn","Il1r1",0.874423076923077,0.874423076923077,"ligand",0.813681501799314,0.0228029118037465,0.813681501799316,"Il1rn"
"IL1RN-IL1R2","Il1rn","Il1r2",0.198346153846154,0.801653846153846,"receptor",0.331005439649434,0.0442324572387785,0.601115250882415,"Sytl3"
"IL1RN-IL1RL2","Il1rn","Il1rl2",0.803384615384615,0.803384615384615,"ligand",0.461028478620963,0.130472054805109,0.46102847862096,"Il1rn"
"IL2-CD53","Il2","Cd53",0.0565,0.9435,"receptor",0.655496717457689,0.142197313590256,0.65549671745769,"Cd53"
"IL2-IL2RA","Il2","Il2ra",0.0421923076923077,0.957807692307692,"receptor",0.699586608079905,0.0445050779551787,0.712217831495752,"Insl5"
"IL2-IL2RG","Il2","Il2rg",0.0144615384615385,0.985538461538462,"receptor",0.761047046502851,0.112777897447579,0.761047046502859,"Il2rg"
"IL2-NGFR","Il2","Ngfr",0.0832692307692308,0.916730769230769,"receptor",0.841053127295041,0.395874849022405,0.841053127295044,"Ngfr"
"IL34-CSF1R","Il34","Csf1r",1,1,"ligand",1,0.193135336748682,1,"Il34"
"IL4-CD53","Il4","Cd53",0.163461538461538,0.836538461538462,"receptor",0.429500359333061,0.0873661291875466,0.429500359333064,"Cd53"
"IL4-IL13RA1","Il4","Il13ra1",0.304846153846154,0.695153846153846,"receptor",0.45805754521442,0.281086696226336,0.458057545214418,"Il13ra1"
"IL4-IL2RG","Il4","Il2rg",0.0524615384615385,0.947538461538462,"receptor",0.547922495500311,0.0549395762727672,0.547922495500314,"Il2rg"
"IL7-IL2RG","Il7","Il2rg",0.824346153846154,0.824346153846154,"ligand",0.575303812125356,0.665908051392182,0.665908051392181,"Il2rg"
"IL7-IL7R","Il7","Il7r",0.0967307692307692,0.903269230769231,"receptor",0.9980846688261,0.78047069018593,0.998084668826091,"Il7r"
"INHA-ACVR1","Inha","Acvr1",0.876653846153846,0.876653846153846,"ligand",0.585635057012819,0.266565294185301,0.585635057012823,"Inha"
"INHA-ACVR1B","Inha","Acvr1b",0.623461538461539,0.623461538461539,"ligand",0.443606606310885,0.429241716114242,0.488382163695704,"Ntsr1"
"INHA-ACVR2A","Inha","Acvr2a",0.932961538461539,0.932961538461539,"ligand",0.689040290332856,0.278749695001109,0.689040290332858,"Inha"
"INHA-ACVR2B","Inha","Acvr2b",0.191269230769231,0.808730769230769,"receptor",0.411614911408995,0.286944392291198,0.447248679404943,"Ntsr1"
"INHA-TGFBR3","Inha","Tgfbr3",0.884230769230769,0.884230769230769,"ligand",0.552509605608861,0.207371811810097,0.552509605608865,"Inha"
"INHBA-ACVR1","Inhba","Acvr1",0.911269230769231,0.911269230769231,"ligand",0.667791825605173,0.257790419514897,0.667791825605173,"Inhba"
"INHBA-ACVR1B","Inhba","Acvr1b",0.793653846153846,0.793653846153846,"ligand",0.445000074193184,0.283933746342411,0.445000074193183,"Inhba"
"INHBA-ACVR2A","Inhba","Acvr2a",0.927038461538462,0.927038461538462,"ligand",0.698832200211401,0.107464046747888,0.698832200211404,"Inhba"
"INHBA-ACVR2B","Inhba","Acvr2b",0.629692307692308,0.629692307692308,"ligand",0.314219614585995,0.28831120312802,0.314219614585995,"Inhba"
"INHBA-BAMBI","Inhba","Bambi",0.876,0.876,"ligand",0.58040196889644,0.305467925204142,0.580401968896441,"Inhba"
"INHBA-ENG","Inhba","Eng",0.894538461538462,0.894538461538462,"ligand",0.586111402605767,0.233913692778723,0.586111402605765,"Inhba"
"INHBA-TGFBR3","Inhba","Tgfbr3",0.915307692307692,0.915307692307692,"ligand",0.619021723714636,0.164684354510161,0.619021723714638,"Inhba"
"INHBB-ACVR1","Inhbb","Acvr1",0.996576923076923,0.996576923076923,"ligand",0.774809278694809,0.0650481210751342,0.774809278694811,"Inhbb"
"INHBB-ACVR1B","Inhbb","Acvr1b",0.993307692307692,0.993307692307692,"ligand",0.880079398229504,0.169897450786296,0.880079398229505,"Inhbb"
"INHBB-ACVR1C","Inhbb","Acvr1c",0.748,0.748,"ligand",0.364726900647775,0.569267682990478,0.79155990497238,"Ntsr1"
"INHBB-ACVR2A","Inhbb","Acvr2a",0.999653846153846,0.999653846153846,"ligand",0.968681631158744,0.168914491738068,0.968681631158752,"Inhbb"
"INHBB-ACVR2B","Inhbb","Acvr2b",0.977730769230769,0.977730769230769,"ligand",0.665017735410625,0.120630203775549,0.665017735410629,"Inhbb"
"ITGB3BP-ITGB3","Itgb3bp","Itgb3",0.0605769230769231,0.939423076923077,"receptor",0.567222283528059,0.129592578262411,0.567222283528059,"Itgb3"
"ITGB3BP-ITGB5","Itgb3bp","Itgb5",0.690076923076923,0.690076923076923,"ligand",0.609176908052851,0.410879885960528,0.609176908052849,"Itgb3bp"
"JAG1-NOTCH1","Jag1","Notch1",0.864961538461538,0.864961538461538,"ligand",0.68611415270282,0.302841331740482,0.68611415270282,"Jag1"
"JAG1-NOTCH2","Jag1","Notch2",0.890346153846154,0.890346153846154,"ligand",0.680345130589485,0.224459989527417,0.680345130589484,"Jag1"
"JAG1-NOTCH3","Jag1","Notch3",0.731730769230769,0.731730769230769,"ligand",0.637274358026292,0.431083056088387,0.637274358026287,"Jag1"
"JAG1-NOTCH4","Jag1","Notch4",0.1285,0.8715,"receptor",0.634897588153643,0.295861671152525,0.634897588153644,"Notch4"
"JAG2-NOTCH1","Jag2","Notch1",0.791384615384615,0.791384615384615,"ligand",0.696014581342464,0.408270292290148,0.696014581342464,"Jag2"
"JAG2-NOTCH2","Jag2","Notch2",0.814615384615385,0.814615384615385,"ligand",0.669976384199269,0.247632754872361,0.669976384199262,"Jag2"
"JAG2-NOTCH3","Jag2","Notch3",0.583769230769231,0.583769230769231,"ligand",0.534646540007488,0.390998480142348,0.53464654000749,"Jag2"
"JAG2-NOTCH4","Jag2","Notch4",0.0854230769230769,0.914576923076923,"receptor",0.659982220173428,0.19151865628806,0.659982220173426,"Notch4"
"KNG1-BDKRB2","Kng1","Bdkrb2",0.00588461538461538,0.994115384615385,"receptor",0.881030275098467,-0.192347806023911,0.881030275098467,"Bdkrb2"
"KNG1-CD93","Kng1","Cd93",0.682076923076923,0.682076923076923,"ligand",0.133416545550857,0.253166445859158,0.310330226028374,"Gcgr"
"KNG1-GP1BA","Kng1","Gp1ba",0.00588461538461538,0.994115384615385,"receptor",0.957906263848339,0.202114981730125,0.957906263848336,"Gp1ba"
"KNG1-GPR135","Kng1","Gpr135",0.0148076923076923,0.985192307692308,"receptor",0.63881457774351,-0.193160272739031,0.638814577743509,"Gpr135"
"KNG1-ITGAM","Kng1","Itgam",0.0205,0.9795,"receptor",0.531962288881752,0.0619475446470037,0.531962288881755,"Itgam"
"KNG1-ITGB2","Kng1","Itgb2",0.00834615384615385,0.991653846153846,"receptor",0.873759067976621,0.120377688553486,0.873759067976613,"Itgb2"
"KNG1-PLAUR","Kng1","Plaur",0.0186538461538462,0.981346153846154,"receptor",0.654442183723368,-0.181476884379863,0.654442183723369,"Plaur"
"KNG1-SDC2","Kng1","Sdc2",0.718538461538462,0.718538461538462,"ligand",0.23305815550713,0.142274731752317,0.412390064267827,"Gcgr"
"L1CAM-CNTN1","L1cam","Cntn1",0.713307692307692,0.713307692307692,"ligand",0.959743497364195,0.838432053092012,0.959743497364189,"L1cam"
"L1CAM-EGFR","L1cam","Egfr",0.8245,0.8245,"ligand",0.517898781333399,0.142171669822695,0.526439496498041,"Wnt7a"
"L1CAM-EPHB2","L1cam","Ephb2",0.860615384615385,0.860615384615385,"ligand",0.78631217829878,0.445186251183522,0.786312178298776,"L1cam"
"L1CAM-ERBB2","L1cam","Erbb2",0.789423076923077,0.789423076923077,"ligand",0.538650085701795,0.181555359490692,0.56852526935912,"Wnt7a"
"L1CAM-ERBB3","L1cam","Erbb3",0.584038461538462,0.584038461538462,"ligand",0.356534503077534,0.280476510460768,0.42460266445763,"Nmbr"
"L1CAM-FGFR2","L1cam","Fgfr2",1,1,"ligand",1,0.175009619292942,1,"L1cam"
"L1CAM-ITGA5","L1cam","Itga5",0.671192307692308,0.671192307692308,"ligand",0.320390317906954,0.198948555526751,0.502565513895768,"Nmbr"
"L1CAM-ITGAV","L1cam","Itgav",0.875269230769231,0.875269230769231,"ligand",0.730111891941341,0.113583206347395,0.735566332181112,"Calm2"
"LAMA1-GPC1","Lama1","Gpc1",0.966038461538462,0.966038461538462,"ligand",0.64609220723868,0.139380993601395,0.646092207238678,"Lama1"
"LAMA1-ITGA1","Lama1","Itga1",0.877538461538461,0.877538461538461,"ligand",0.574272808731263,0.198439537652065,0.574272808731262,"Lama1"
"LAMA1-ITGA2","Lama1","Itga2",0.452038461538462,0.547961538461538,"receptor",0.326464680390172,0.202184205607982,0.326464680390168,"Itga2"
"LAMA1-ITGA3","Lama1","Itga3",0.477961538461538,0.522038461538462,"receptor",0.397759780018408,0.262048710963336,0.397759780018408,"Itga3"
"LAMA1-ITGA6","Lama1","Itga6",0.911923076923077,0.911923076923077,"ligand",0.47004596368629,0.151063883123906,0.470045963686292,"Lama1"
"LAMA1-ITGA7","Lama1","Itga7",0.584923076923077,0.584923076923077,"ligand",0.190968747074149,0.197340896890246,0.362096346454691,"Artn"
"LAMA1-ITGB1","Lama1","Itgb1",0.991769230769231,0.991769230769231,"ligand",0.875734824507766,0.0771531212022578,0.875734824507768,"Lama1"
"LAMA1-ITGB4","Lama1","Itgb4",0.1805,0.8195,"receptor",0.407180829548364,0.161090844660478,0.407180829548365,"Itgb4"
"LAMA1-ITGB8","Lama1","Itgb8",0.668307692307692,0.668307692307692,"ligand",0.328165877027866,0.287735214830488,0.359357020595752,"Wnt7a"
"LAMA1-NT5E","Lama1","Nt5e",0.257461538461538,0.742538461538462,"receptor",0.465862100727359,0.153352245878104,0.465862100727359,"Nt5e"
"LAMA1-SDC2","Lama1","Sdc2",0.939153846153846,0.939153846153846,"ligand",0.608699769761256,0.189775718987507,0.608699769761257,"Lama1"
"LAMA1-SDC4","Lama1","Sdc4",0.874346153846154,0.874346153846154,"ligand",0.468781116816798,0.153992336619462,0.4687811168168,"Lama1"
"LAMA1-TMPRSS6","Lama1","Tmprss6",0.209423076923077,0.790576923076923,"receptor",0.588723419131808,-0.0191065156084389,0.612742049059837,"Gcgr"
"LAMA2-ITGA1","Lama2","Itga1",0.487615384615385,0.512384615384615,"receptor",0.567782067239053,0.250553339226611,0.56778206723905,"Itga1"
"LAMA2-ITGA2","Lama2","Itga2",0.0603461538461538,0.939653846153846,"receptor",0.664189277161441,0.148632055776472,0.664189277161444,"Itga2"
"LAMA2-ITGA3","Lama2","Itga3",0.0773076923076923,0.922692307692308,"receptor",0.561949885343834,0.0907914146145519,0.561949885343834,"Itga3"
"LAMA2-ITGA6","Lama2","Itga6",0.571384615384615,0.571384615384615,"ligand",0.344920729657213,0.545528252524993,0.545528252524991,"Itga6"
"LAMA2-ITGA7","Lama2","Itga7",0.0832692307692308,0.916730769230769,"receptor",0.864654344447052,0.386322619165928,0.864654344447045,"Itga7"
"LAMA2-ITGB1","Lama2","Itgb1",0.958653846153846,0.958653846153846,"ligand",0.730206401372934,0.409197223038032,0.730206401372927,"Lama2"
"LAMA2-ITGB4","Lama2","Itgb4",0.0252307692307692,0.974769230769231,"receptor",0.767782999286148,0.104604564004248,0.767782999286149,"Itgb4"
"LAMA3-SDC2","Lama3","Sdc2",0.969769230769231,0.969769230769231,"ligand",0.76139274778121,0.254737205420269,0.761392747781208,"Lama3"
"LAMA4-ITGA3","Lama4","Itga3",0.0191538461538462,0.980846153846154,"receptor",0.76971507765204,0.148279990444956,0.769715077652034,"Itga3"
"LAMA4-ITGA6","Lama4","Itga6",0.145307692307692,0.854692307692308,"receptor",0.794684697801119,0.390345821613908,0.794684697801111,"Itga6"
"LAMA4-ITGAV","Lama4","Itgav",0.265461538461538,0.734538461538462,"receptor",0.782670796627093,0.487396319099878,0.782670796627096,"Itgav"
"LAMA4-ITGB1","Lama4","Itgb1",0.923692307692308,0.923692307692308,"ligand",0.928963919772475,0.609599249617377,0.928963919772477,"Lama4"
"LAMA5-BCAM","Lama5","Bcam",0.381846153846154,0.618153846153846,"receptor",0.741687244373713,0.64762669555434,0.74168724437371,"Bcam"
"LAMA5-ITGA2","Lama5","Itga2",0.0778076923076923,0.922192307692308,"receptor",0.608611849665972,0.244975467902432,0.608611849665976,"Itga2"
"LAMA5-ITGA3","Lama5","Itga3",0.0745769230769231,0.925423076923077,"receptor",0.612856198660601,0.300198166068699,0.612856198660601,"Itga3"
"LAMA5-ITGA6","Lama5","Itga6",0.615615384615385,0.615615384615385,"ligand",0.589398128300172,0.524852556316047,0.589398128300171,"Lama5"
"LAMA5-ITGB1","Lama5","Itgb1",0.988846153846154,0.988846153846154,"ligand",0.9489068812768,0.348218917734352,0.948906881276805,"Lama5"
"LAMA5-ITGB4","Lama5","Itgb4",0.0284615384615385,0.971538461538462,"receptor",0.66092667856244,0.178094541795431,0.660926678562442,"Itgb4"
"LAMA5-SDC1","Lama5","Sdc1",0.652653846153846,0.652653846153846,"ligand",0.63322280982376,0.456305012877449,0.63322280982376,"Lama5"
"LAMB1-ITGA1","Lamb1","Itga1",0.0763076923076923,0.923692307692308,"receptor",0.845924374112089,0.384665120786732,0.845924374112091,"Itga1"
"LAMB1-ITGA2","Lamb1","Itga2",0.0106538461538462,0.989346153846154,"receptor",0.838079904053842,0.229260513484123,0.838079904053844,"Itga2"
"LAMB1-ITGA3","Lamb1","Itga3",0.0123461538461538,0.987653846153846,"receptor",0.822636298757923,0.162377889510587,0.822636298757928,"Itga3"
"LAMB1-ITGA6","Lamb1","Itga6",0.0885769230769231,0.911423076923077,"receptor",0.880949992817849,0.422235343069219,0.880949992817848,"Itga6"
"LAMB1-ITGA7","Lamb1","Itga7",0.00988461538461538,0.990115384615385,"receptor",0.945470421198582,0.301232968939235,0.945470421198576,"Itga7"
"LAMB1-ITGAV","Lamb1","Itgav",0.168769230769231,0.831230769230769,"receptor",0.832327405708481,0.491434732551414,0.832327405708474,"Itgav"
"LAMB1-ITGB1","Lamb1","Itgb1",0.886192307692308,0.886192307692308,"ligand",0.939542198595937,0.697554149477923,0.939542198595937,"Lamb1"
"LAMB1-ITGB4","Lamb1","Itgb4",0.00284615384615385,0.997153846153846,"receptor",0.914906010236573,0.169076632612045,0.914906010236578,"Itgb4"
"LAMB3-CD151","Lamb3","Cd151",0.950115384615385,0.950115384615385,"ligand",0.615502835331526,0.186176556872398,0.615502835331529,"Lamb3"
"LAMB3-COL17A1","Lamb3","Col17a1",0.292846153846154,0.707153846153846,"receptor",0.678631183714993,0.220415863474512,0.696996871669153,"Cxcr4"
"LAMB3-ITGA2","Lamb3","Itga2",0.468653846153846,0.531346153846154,"receptor",0.267868598217539,0.322299757126162,0.402364170427346,"Agrp"
"LAMB3-ITGA3","Lamb3","Itga3",0.513769230769231,0.513769230769231,"ligand",0.467552460368585,0.297433062172803,0.467552460368583,"Lamb3"
"LAMB3-ITGA6","Lamb3","Itga6",0.961615384615385,0.961615384615385,"ligand",0.73523053583063,0.239100858726434,0.735230535830628,"Lamb3"
"LAMB3-ITGB1","Lamb3","Itgb1",0.998423076923077,0.998423076923077,"ligand",0.958896582088708,0.164108233785623,0.958896582088705,"Lamb3"
"LAMB3-ITGB4","Lamb3","Itgb4",0.187461538461538,0.812538461538462,"receptor",0.435277935632148,0.229091261051279,0.440797497316595,"Agrp"
"LAMC1-ITGA1","Lamc1","Itga1",0.0683076923076923,0.931692307692308,"receptor",0.843252015673333,0.423621517798784,0.84325201567333,"Itga1"
"LAMC1-ITGA2","Lamc1","Itga2",0.00988461538461538,0.990115384615385,"receptor",0.833859600960817,0.227577881046528,0.833859600960811,"Itga2"
"LAMC1-ITGA3","Lamc1","Itga3",0.00815384615384615,0.991846153846154,"receptor",0.842629960080031,0.234483815277637,0.842629960080034,"Itga3"
"LAMC1-ITGA6","Lamc1","Itga6",0.0727307692307692,0.927269230769231,"receptor",0.868831086963038,0.414754568213964,0.86883108696304,"Itga6"
"LAMC1-ITGA7","Lamc1","Itga7",0.0121923076923077,0.987807692307692,"receptor",0.912206676641937,0.238385841279861,0.912206676641937,"Itga7"
"LAMC1-ITGAV","Lamc1","Itgav",0.134384615384615,0.865615384615385,"receptor",0.822260719381938,0.457271577211636,0.822260719381939,"Itgav"
"LAMC1-ITGB1","Lamc1","Itgb1",0.9095,0.9095,"ligand",0.949265311352815,0.647602335924185,0.949265311352814,"Lamc1"
"LAMC1-ITGB4","Lamc1","Itgb4",0.00292307692307692,0.997076923076923,"receptor",0.91707424330332,0.154234892959959,0.917074243303313,"Itgb4"
"LAMC2-CD151","Lamc2","Cd151",0.905615384615385,0.905615384615385,"ligand",0.653440625922282,0.278377695515076,0.653440625922282,"Lamc2"
"LAMC2-COL17A1","Lamc2","Col17a1",0.180115384615385,0.819884615384615,"receptor",0.761991740653367,0.249702933042874,0.761991740653363,"Col17a1"
"LAMC2-ITGA2","Lamc2","Itga2",0.297692307692308,0.702307692307692,"receptor",0.353634716638109,0.307889056935735,0.400055569146698,"Agrp"
"LAMC2-ITGA3","Lamc2","Itga3",0.3595,0.6405,"receptor",0.413811514526876,0.418240349337615,0.473484792574322,"Hmgb1"
"LAMC2-ITGA6","Lamc2","Itga6",0.927,0.927,"ligand",0.717765309127295,0.295646266730124,0.717765309127291,"Lamc2"
"LAMC2-ITGB1","Lamc2","Itgb1",0.997615384615385,0.997615384615385,"ligand",0.975274299529936,0.207929535363346,0.975274299529936,"Lamc2"
"LAMC2-ITGB4","Lamc2","Itgb4",0.137346153846154,0.862653846153846,"receptor",0.485885609043689,0.24549489188865,0.485885609043696,"Itgb4"
"LAMC3-ITGA2","Lamc3","Itga2",0.901923076923077,0.901923076923077,"ligand",0.398042422403807,0.159602219825794,0.398042422403807,"Lamc3"
"LAMC3-ITGA3","Lamc3","Itga3",0.906884615384615,0.906884615384615,"ligand",0.41816660633025,0.158548193133101,0.418166606330252,"Lamc3"
"LAMC3-ITGA6","Lamc3","Itga6",0.987346153846154,0.987346153846154,"ligand",0.670926288485859,0.0917068704499705,0.670926288485861,"Lamc3"
"LAMC3-ITGB1","Lamc3","Itgb1",0.999576923076923,0.999576923076923,"ligand",0.94085015824707,0.103988178933882,0.940850158247067,"Lamc3"
"LAMC3-ITGB4","Lamc3","Itgb4",0.8095,0.8095,"ligand",0.362092226882159,0.261835110056689,0.39108661094105,"Fgfr2"
"LGALS3BP-ITGB1","Lgals3bp","Itgb1",0.997884615384615,0.997884615384615,"ligand",0.941477828163531,0.0693089596878084,0.941477828163525,"Lgals3bp"
