"mechanism","rho_true","rho_null","spearman_true","spearman_null"
"FGF2-FGFR3",0.0305647345695625,0.0635683158615625,0.206566580742987,0.383073303331128
"FGF2-FGFR4",0.044559124372703,0.0625288990752615,0.287082639349576,0.296468969308614
"FGF2-FGFRL1",0.0967167680124605,0.0208578021918235,0.307414536587209,0.325649069841993
"FGF2-GPC4",0.0610507358900669,0.067410109414687,0.402967060213993,0.433298469315985
"FGF2-NRP1",0.0935955843133807,0.0249990972917206,0.405461468542217,0.437664659383664
"FGF2-SDC1",0.107848940718552,0.0511387909564221,0.326949992037591,0.392963023192367
"FGF2-SDC2",0.105208965340734,0.0523101058149745,0.388966723306619,0.450431903685209
"FGF2-SDC3",0.0804098741947428,0.00251958681861283,0.33971471476403,0.409819395217757
"FGF2-SDC4",0.0321100831991676,0.0382392740473368,0.165882552816167,0.390019609471354
"FGF6-FGFR1",0.0891339975416735,0.105861228388257,0.476700291692206,0.488804493796138
"FGF6-FGFR2",0.164084379184763,0.120920967510406,0.604252613246391,0.569909761523763
"FGF6-FGFR3",-0.0235064688717272,-0.0132007911246103,0.162272362403453,0.346961240002332
"FGF6-FGFR4",0.267885518093811,0.00874836133746064,0.451017635647841,0.50428186017338
"FGF6-SDC4",0.00057839204279452,-0.0101729280585807,0.193157190842859,0.318559559867692
"FGF7-FGFR1",0.138421148032008,0.069726558128396,0.477545565414894,0.407517706418039
"FGF7-FGFR2",0.210069110036535,0.105247507079591,0.576688222018314,0.424314339851626
"FGF7-FGFR3",-0.0439010766682406,0.0714515674307626,0.104970449257467,0.404177468099944
"FGF7-FGFR4",0.169691579605854,0.194440741504316,0.45279801325266,0.572047360636165
"FGF7-NRP1",0.0777028487041052,0.124193673988819,0.426871183080715,0.467806889983328
"FGF9-FGFR1",0.0247100683949795,0.0372843595879946,0.341501835037497,0.437031394492422
"FGF9-FGFR2",0.189230149940932,0.238800851671596,0.536113508038402,0.665853721038245
"FGF9-FGFR3",0.0808662086799343,0.0793994178734775,0.29235084993361,0.434657439006662
"FGF9-FGFR4",0.0753328025864901,0.0566748176525908,0.260091042117795,0.517751545808463
"FGG-ITGA2B",0.181889957037321,-0.096668585455892,0.138363964802996,-0.0909995109293347
"FGG-ITGA5",-0.141812360497655,-0.199150651163347,-0.0733344094389335,-0.272601371979952
"FGG-ITGAV",-0.182784131258498,-0.133818036784267,-0.150097117175838,-0.278591460210024
"FGG-ITGB1",-0.29203980521531,-0.337602318487203,-0.0889216559547089,-0.322157562630183
"FGG-ITGB2",0.0800947424969963,-0.47065312145729,0.287611424582948,-0.385149609482356
"FGL1-EGFR",-0.0274092598457423,0.000941863308452298,0.154458418134497,0.36445301819184
"FN1-C5AR1",0.187120723149999,0.0329357791669703,0.330188168509382,0.132414159004026
"FN1-CD44",0.304007000359926,0.109738197747585,0.320672515697171,0.219426669332789
"FN1-COL13A1",0.143725602166284,0.0951488159115618,0.346884858051605,0.123962918351106
"FN1-FLT4",0.112439156219851,0.0446919055141431,0.32152682768387,0.263713492412184
"FN1-IL17RC",0.109420392886715,0.064430863452668,0.279320880628263,0.295925809786872
"FN1-ITGA2",0.0967637427557979,-0.0907269693192964,0.332848434147591,0.0461142294967552
"FN1-ITGA2B",-0.0161167933542758,0.121575574858262,0.0856814254886047,0.34796070489935
"FN1-ITGA3",0.00807259360462213,0.0770520188356167,0.191596027976644,0.337854127456999
"FN1-ITGA4",0.111266663735444,-0.126342116948074,0.234420310574359,0.00931239212278802
"FN1-ITGA5",0.210886947830168,0.0300323239537743,0.459292270979381,0.180996993860373
"FN1-ITGA6",0.112594284774662,0.165725689110154,0.296825907377644,0.360060961642102
"FN1-ITGA8",0.11980518374664,0.0415332878679872,0.348249370449163,0.316944217780414
"FN1-ITGA9",0.242692357357931,0.136170359586595,0.412051094625701,0.309488666622821
"FN1-ITGAV",0.245597366913658,0.0846969134838844,0.422554534903187,0.232198522226966
"FN1-ITGB1",0.420472232332228,-0.189185146298536,0.597314607998986,-0.0927798296811718
"FN1-ITGB3",0.0533595087542322,0.169142702417896,0.260853917206088,0.3960956425031
"FN1-ITGB6",0.0585318508588605,0.0971841111161357,0.292172888789741,0.2012564195121
"FN1-ITGB8",0.0600483293718404,0.0986835367166483,0.192126169997228,0.257676495872758
"FN1-MAG",-0.00717606800319158,0.064710795460485,0.172365753906322,0.289509531332001
"FN1-NT5E",0.0591190461827459,0.142579271410065,0.220755753583275,0.373197204399814
"FN1-PLAUR",0.0932916193793907,0.243858521968579,0.330207946207408,0.229313191312138
"FN1-ROBO4",0.0835149533999925,0.0203496229418538,0.297096666117235,0.181778231586836
"FN1-SDC2",0.264080982097921,0.204424794645639,0.427713131784055,0.321140536336689
"FN1-TMPRSS6",-0.130928590519696,0.342922426933219,0.119889402987092,0.529286570778644
"FN1-TNFRSF11B",0.134435603798143,0.342922426933219,0.369538660706646,0.529286570778644
"FST-BMPR1B",0.130427522357606,0.000947245488147618,0.337214392652684,0.32126485934097
"FST-BMPR2",0.111099829648512,0.0522952697879339,0.432088561454387,0.439370832143357
"FST-HFE2",0.220736157194893,0.0675979304395744,0.360003306708699,0.394083009180141
"GAD1-GRM4",0.622951560909599,0.597096523545154,0.532366520913605,0.536839050762051
"GAS6-AXL",0.127097015241018,-0.0983971397684348,0.384934253156139,-0.0524703347940503
"GAS6-MERTK",0.0672079954983376,0.0416483049653243,0.338100642878392,0.347863092508446
"GAS6-TYRO3",0.0562006018336767,-0.0852290947085545,0.385666529566189,0.0279052427795594
"GDF10-ACVR1B",-0.0101017960989021,0.0750276425601848,0.18102848661372,0.158796277123162
"GDF11-ACVR1B",0.0727326808337045,0.0667654500621201,0.538417621970804,0.501157736275495
"GDF11-ACVR2A",0.0804644721252324,0.0277505885294489,0.513118655803885,0.531121341358281
"GDF11-ACVR2B",0.0459892430057149,0.0479289790913775,0.549391622844571,0.381481141924358
"GDF5-ACVR1",0.0462011799929316,0.0136926894469122,0.355923327066341,0.351874225434042
"GDF5-ACVR2A",-0.00636071162583454,0.0454720449067809,0.338791922406042,0.329220278695023
"GDF5-ACVR2B",0.00125621649906131,-0.00360368962567457,0.360828771627307,0.38153632564565
"GDF5-BMPR1A",0.0535141071822589,-0.00313984016339383,0.390880837258244,0.445427441954319
"GDF5-BMPR1B",0.0980864339318019,-0.0119044483122129,0.397460376899293,0.286929247622676
"GDF5-BMPR2",0.0476375701569751,0.0908365641358558,0.384160626977934,0.343058489477897
"GDF5-ROR2",0.0679048020853113,0.00849947742892652,0.37796765914515,0.283775928285285
"GDF6-BMPR1A",0.152947938538691,0.193356200942331,0.56669318977936,0.443513955990633
"GDF6-BMPR1B",0.0723421270748664,0.0471761214514402,0.414366229518976,0.489514944535696
"GDF6-BMPR2",0.125241097780094,0.224102791010611,0.546574608562753,0.605223415642911
"GDF9-ACVR2A",0.354320247345607,0.263306219012044,0.64428141550292,0.597353143451023
"GDF9-BMPR1A",0.448138337839926,0.183537727835202,0.59452307850487,0.610684918381304
"GDF9-BMPR1B",0.165482872177349,0.215410545402266,0.44407418557726,0.500880761638308
"GDF9-BMPR2",0.416833756197605,0.19511390949436,0.622552285826261,0.365179111898877
"GDF9-FXYD6",0.357067328931725,0.32692419131538,0.51102842230489,0.606664509000983
"GDF9-ORAI2",0.370303726287645,0.133904103953061,0.685662018531589,0.733260867313199
"GDF9-TGFBR1",0.303808182804964,0.210220262854937,0.564473849910578,0.557931324868355
"GNAI2-ADCY1",0.0707870916456625,0.207658820324571,0.341148994129374,0.259895601165981
"GNAI2-ADCY7",0.112226415264524,0.0931813834947498,0.382276129242784,0.496382503518772
"GNAI2-ADCY8",-0.0243759529973475,0.0729611189743183,0.340875380075259,0.389488455216357
"GNAI2-ADCY9",0.273660121452614,0.435114959638452,0.565590261930209,0.579010641742505
"GNAI2-ADORA1",0.170761405139618,-0.00451746837674768,0.356228546699473,0.228146128207317
"GNAI2-ADRA2A",0.129650159036039,0.045242008408026,0.422664154371488,0.407699013880984
"GNAI2-AGTR2",0.304727099813829,0.115488249278821,0.420654012253585,0.418599601095789
"GNAI2-C5AR1",0.185474811201554,0.0881982190451635,0.493892590195563,0.228930475391454
"GNAI2-CAV1",0.398442280508742,0.0963207033885755,0.573877736511426,0.356467732067374
"GNAI2-CNR1",-0.0238597522956237,0.402213580822286,0.314562319935288,0.619467670623018
"GNAI2-EDNRA",0.255878058093022,0.129481347338879,0.518402284299412,0.379526249066891
"GNAI2-EDNRB",0.180366244863342,0.117953680677668,0.447834760394385,0.34392049302082
"GNAI2-EGFR",0.26618637711348,-0.0189872989119472,0.470721156003343,0.28065701131754
"GNAI2-F2R",0.225545505221123,-0.00612066765253775,0.486631379912177,0.303981095771023
"GNAI2-IGF1R",0.29580545703517,-0.0293350764634855,0.543848335728269,0.295058145496558
"GNAI2-LPAR3",0.213995356027089,0.122672329935628,0.432838532354677,0.469303312324413
"GNAI2-OPRM1",-0.0342093669703597,0.16104704837409,0.32064062262407,0.497905481394262
"GNAI2-P2RY12",0.0993189911653847,0.116391654616738,0.468243235664902,0.409802074890467
"GNAI2-PTPRU",0.0908894891450104,0.066030342954306,0.470612802597174,0.418515497745187
"GNAI2-S1PR1",0.209522811937279,0.216914302400341,0.51781443911329,0.473674177194329
"GNAI2-S1PR3",0.324541549751163,0.185410687332947,0.58526362496318,0.442693990518551
"GNAI2-TBXA2R",0.113442494699547,0.0907182010707795,0.462454520821792,0.481655000880236
"GNAI2-UNC5B",0.179595208164474,0.0901492985897788,0.448918083160894,0.473227851865949
"GNAS-ADCY1",0.245317884842064,0.406607255397351,0.554563903974207,0.610996659648493
"GNAS-ADCY7",0.104666145270663,0.203205278325253,0.457663896804009,0.476863999042698
"GNAS-ADCY8",0.202944158663187,0.234459966748625,0.555703057203703,0.435562122296803
"GNAS-ADCY9",0.654984600997115,0.189620760973816,0.825947205854496,0.661681372239629
"GNAS-ADORA1",0.510370500868432,0.155569978096956,0.593348690949879,0.587287981937955
"GNAS-GCGR",-0.333359588072252,0.101396772882171,-0.170028782911513,0.308198574934522
"GNAS-PTGIR",0.202886673426617,0.0345440709188933,0.713528751957883,0.522489237341416
"GNAS-VIPR1",0.180035904071648,-0.0150684386542114,0.700648006945883,0.228934052528919
"GPC3-CD81",0.451638517531862,-0.186468139936184,0.518665243371489,-0.0514982240288435
"GPC3-IGF1R",0.282657825245555,-0.0437921477101197,0.435615599541762,0.0956298780431484
"GREM1-KDR",0.0313234779534015,0.066414311669962,0.313500080136493,0.322038461916534
"GRP-NMBR",0.157869785011058,0.0105752570249739,0.723830971919413,0.513212080712307
"GSTP1-TRAF2",0.161894865343634,0.0442683880172802,0.463258454905594,0.301797577401612
"HAS2-CD44",0.226980365818766,0.0779581208149477,0.538284726626957,0.414704818985795
"HAS2-HMMR",0.0534665045525978,0.0814999812899432,0.376389633493294,0.471428217892645
"HBEGF-CD44",0.110551237082647,0.123850554838629,0.395398258946311,0.501875976923349
"HBEGF-CD82",-0.0045782129382965,0.0534862593357525,0.155747144525115,0.42937380631769
"HBEGF-CD9",0.0500660860228323,0.00769159348014661,0.40376150279414,0.212878175380908
"HBEGF-EGFR",0.0420591354624118,0.0414505654871994,0.329032085444176,0.345535952614015
"HBEGF-ERBB2",0.0340475760374318,0.0793692760182482,0.444283406887766,0.427670586455134
"HBEGF-ERBB4",0.0988616905861062,0.0239618986507654,0.451321132652159,0.522708722585937
"HBEGF-PRLR",0.0322597394272976,0.0324712853680839,0.484804744524859,0.406896945832005
"HGF-CD44",0.118337360281266,0.085415844949476,0.518035124215801,0.455732886797739
"HGF-MET",0.0183963395845627,-0.0101893801415673,0.47417006720849,0.353549804963148
"HGF-SDC1",0.0589500915079012,0.0895328059183821,0.387433769581775,0.479699060777661
"HGF-SDC2",0.0618767021028846,0.0736540368174153,0.432603444799709,0.452454988373909
"HGF-ST14",0.0537607391825272,0.00275309855425658,0.492597729682268,0.483201175218664
"HMGB1-SDC1",0.196536340080903,0.211825870887566,0.364828864303684,0.399806186811047
"HMGB1-THBD",0.259924153322151,0.240727373665193,0.378670596116377,0.508683053634147
"HP-ASGR1",-0.029097159769523,-0.092176578559292,-0.0208514215119559,-0.173414744693945
"HP-ITGAM",0.0218239789289027,-0.083400993745484,0.0535695749345021,-0.190655056438611
"HP-ITGB2",0.109514056997791,-0.302334753002431,0.34764081380443,-0.123803504126246
"HRAS-CAV1",0.0613374347906893,0.315728551535744,0.264155573036188,0.536856616962351
"HRAS-GRIN2D",0.276941113031165,0.287452584515636,0.435498942291248,0.533109708070372
"HRAS-INSR",0.185549462319701,0.168037682767088,0.442266304229798,0.464414864266203
"HRAS-SDC2",0.0632007024603934,0.00492230198948372,0.280837378828731,0.163905553461854
"HRAS-TLR2",0.0198552621982967,0.189532503628912,0.459556611565116,0.578478388009356
"HSP90AA1-CFTR",0.210518548272207,0.0804959884461271,0.53594881307753,0.57322662743445
"HSP90AA1-EGFR",0.0325281207625228,0.185418184141746,0.306350589145944,0.443460942436845
"HSP90AA1-FGFR3",0.219014041035839,0.10696207946316,0.341549994380991,0.33462358578927
"HSP90B1-ASGR1",0.159515272566841,0.118137875294031,0.365134307092028,0.450453588304494
"HSP90B1-ERBB2",0.194763104122748,0.129655654473026,0.47481408474358,0.334488842948607
"HSP90B1-LRP1",0.426390896872243,0.0051077070230136,0.559909747184664,0.306754495327015
"HSP90B1-TLR1",0.5108412044146,-0.0144617640769123,0.531808754551606,0.330479450431979
"HSP90B1-TLR2",0.0612324174227136,0.0399288590230185,0.466786868916275,0.412619157994088
"HSP90B1-TLR4",0.1342720245769,0.027331222978079,0.470030267333909,0.475483831789632
"HSPA1A-GRIN2D",0.086247464020269,0.0059201212276875,0.466095841052713,0.365045745001319
"HSPA1A-TLR4",0.0446044216996141,0.00110671962866358,0.501199580113745,0.50549385338728
"HSPG2-CHRM3",0.050146055950981,0.18262734527225,0.186430322663358,0.33594653906592
"HSPG2-COL13A1",0.117490085902158,-0.125844415985814,0.375710586821374,-0.000215483602275977
"HSPG2-ITGA2",0.125988544484604,0.0844672415344171,0.413173524579114,0.289172494722262
"HSPG2-ITGB1",0.486623794177561,0.231348853127824,0.655423100883307,0.420581770078239
"HSPG2-PTPRS",0.186003974961117,0.159007993973553,0.300378137666695,0.332001187471554
"HSPG2-SDC1",0.25695342045414,0.15280720944498,0.474988403390402,0.302108905656056
"IBSP-ITGAV",0.268476943185391,0.199651639416521,0.474092183348111,0.40528694814164
"ICAM1-CAV1",0.109741234378423,0.0716161485951817,0.412890853779652,0.41234355253328
"ICAM1-EGFR",0.0762758154845145,0.0788637844812176,0.340922259743968,0.40519888883359
"ICAM1-IL2RA",0.199457984781084,0.0546079931878759,0.229667383497687,0.339085709444028
"ICAM1-IL2RG",0.0978471602658686,0.0140239794574643,0.491315010421608,0.437050882215255
"ICAM1-ITGAL",0.0488628645813138,-0.0269659277825233,0.317053240159956,0.279802328955784
"ICAM1-ITGAM",0.00165550439654246,0.0133224949916646,0.368027004550563,0.288481153099938
"ICAM1-ITGB2",0.168921849622029,0.102109180842407,0.345832824860472,0.412332609896031
"ICAM2-ITGAL",0.0782026531555555,0.0429934991517607,0.257145673493274,0.41369905808285
"ICAM2-ITGAM",0.118500029793117,-0.00810945860659302,0.340415473120778,0.311014183006962
"ICAM2-ITGB2",0.0600917226348865,0.0616500850009379,0.216899157417124,0.455585148291603
"ICAM5-ITGAL",-0.0463843832218093,0.184035468607347,0.217768929492148,0.607217219435802
"ICAM5-ITGB2",-0.0395123928144739,-0.0513004958471736,0.269277555815499,0.237907081772735
"IGF1-IGF1R",0.178636903338279,0.00849373314737495,0.459369478229836,0.253887362166424
"IGF1-INSR",0.0714022769345266,0.180878056344234,0.330197468713537,0.466263948252097
"IGF2-IGF1R",0.321768635192314,0.0886039242245295,0.384025640651836,0.135879884669144
"IGF2-IGF2R",0.521552005267937,0.0764728856468098,0.750288719312899,0.145728281708292
"IGF2-INSR",0.177828962804644,0.208355365377984,0.250824824894484,0.489239657881898
"IGFBP4-FZD8",0.278471931451432,0.0109066917825855,0.518518964747695,0.216001648106739
"IGFBP4-LRP6",0.37631474571496,0.208286317361309,0.517659176952614,0.369597482045376
"IL10-IL10RB",0.0986748530797286,0.144711133950321,0.445338129785093,0.507258726241735
"IL15-IL15RA",0.0363975292254631,0.0158224780933167,0.506887687044099,0.494028776144103
"IL15-IL2RA",0.0819274891706481,0.028407651419128,0.233817337945565,0.548281303311522
"IL15-IL2RG",0.0417362133505367,0.00360347325986658,0.545516169486767,0.410805554167782
"IL16-GRIN2D",-0.00908338752404879,-0.027691297796316,0.247210440122637,0.191419063903328
"IL16-KCND1",6.7193660755498e-05,0.0854942828547992,0.369907685213109,0.371538162845243
"IL16-KCND2",-0.0189829492197584,0.0484439073567516,0.228287352298786,0.346740307539784
"IL16-KCNJ10",-0.0277533040869882,0.0625229354287042,0.188990335003286,0.345520501391189
"IL16-KCNJ15",0.0759365027760277,0.0661427715630448,0.441502675306501,0.300826405374914
"IL17B-IL17RB",-0.0214944011910915,0.0312854803823649,0.1436654979021,0.359887131231285
"IL18-CD48",0.00641529345268966,0.0461990482990706,0.338955197107922,0.286008673635652
"IL18-IL1RAPL1",0.0878378933543187,-0.0277306311780094,0.424888868293759,0.0943999714926263
"IL18-IL1RL2",0.0033325030410307,0.0359196866239579,0.389710154393973,0.286396574059531
"IL1A-IL1R1",-0.00411895545615044,0.0148217034988927,0.389549314009802,0.494916373664077
"IL1A-IL1R2",0.00374195612294111,-0.000958800355519665,0.467263009400594,0.434384466067706
"IL1A-IL1RAP",0.036313130398766,0.045425412342201,0.398707219953254,0.345889524847584
"IL1RN-IL1R1",-0.0437367818724009,-0.088976760572207,0.126781814924689,-0.0115239124458137
"IL1RN-IL1R2",-0.0196330696682468,-0.0790061371364505,0.0350531998982353,-0.123444925221755
"IL1RN-IL1RL2",-0.022709107642933,-0.0506801785966583,0.159829620740986,0.0229740475458196
"IL2-CD53",0.030000136961874,0.152088989987621,0.300850312036988,0.564531088594322
"IL2-IL2RA",0.0107788564714297,0.128671269910411,0.225381231248743,0.469747222986654
"IL2-IL2RG",0.0562024258967739,0.218631952259275,0.506938262017091,0.634135887088048
"IL2-NGFR",0.273687568686095,0.816875230858071,0.587045667381611,0.730844407453229
"IL34-CSF1R",0.193135336748682,0.249707231823058,0.490747682296964,0.449796493320819
"IL4-CD53",-0.0312536221470006,0.304952815693862,0.218580028583016,0.527148518503747
"IL4-IL13RA1",0.0291280373455638,-0.0473888634351589,0.387003153805307,0.0463970021979018
"IL4-IL2RG",-0.0110905225531639,0.205433017472672,0.341644192989688,0.462677583833956
"IL7-IL2RG",0.346574827536088,0.0151451479562421,0.436201657994381,0.211235033941745
"IL7-IL7R",0.777814446477088,-0.0330442775492134,0.516594704376164,0.175877793920393
"INHA-ACVR1",0.0832099256772284,0.0474149887795328,0.464445195050727,0.452636740826841
"INHA-ACVR1B",0.10452364512126,0.0358737967548968,0.522045763975261,0.366659165603615
"INHA-ACVR2A",0.13071323152542,0.0982093256854023,0.524385773221099,0.550645089586525
"INHA-ACVR2B",0.0483854303953519,0.122558263965476,0.510511735217416,0.519411818316836
"INHA-TGFBR3",0.0367761342572612,0.157794312354362,0.352165899838434,0.461925928356513
"INHBA-ACVR1",0.0996658401867049,0.0512927677257397,0.423441385421795,0.378636991667533
"INHBA-ACVR1B",0.0372132038199828,0.00271030315588846,0.360785891386688,0.34753216062152
"INHBA-ACVR2A",0.0199452679194581,0.0311172488903519,0.365721983485479,0.393317802495122
"INHBA-ACVR2B",0.0243720038874447,0.00192717127893727,0.374125274131273,0.25756752379408
"INHBA-BAMBI",0.0905018380123623,0.0127836179971769,0.34251728979594,0.327640924465787
"INHBA-ENG",0.0566432985200165,0.0285059865026194,0.362001052514567,0.31991559731576
"INHBA-TGFBR3",0.0300770589344981,0.0317354226821105,0.305920100887911,0.315855024280851
"INHBB-ACVR1",0.0344675744209692,-0.00627025132061485,0.453355705971282,0.295571316004373
"INHBB-ACVR1B",0.121324656658725,0.206717718917727,0.565707587334115,0.503924195924103
"INHBB-ACVR1C",0.13916625949725,0.00779246528051741,0.703545549911025,0.291594204191707
"INHBB-ACVR2A",0.150073285385341,0.176617147300212,0.560730569556156,0.502121258587571
"INHBB-ACVR2B",0.05048891737628,0.120090147342784,0.578324700868482,0.532033501195999
"ITGB3BP-ITGB3",0.0130674480833112,-0.0023791544777103,0.319849778248981,0.335174822511979
"ITGB3BP-ITGB5",0.120391604749663,0.14956443662767,0.37192534903562,0.402564044004021
"JAG1-NOTCH1",0.124772251120619,0.0414725843989147,0.428580299820157,0.447077163175239
"JAG1-NOTCH2",0.0762379218524604,0.083010216221572,0.385347224741183,0.421506312859079
"JAG1-NOTCH3",0.184628252391761,0.149108433142009,0.480526611977793,0.356925896860951
"JAG1-NOTCH4",0.116834959261625,0.102489392013623,0.429465108170351,0.438344389171424
"JAG2-NOTCH1",0.184747051929427,0.114878535400806,0.481492818560014,0.400686143656682
"JAG2-NOTCH2",0.0719784729741751,-0.10211799450479,0.344753815593514,-0.055370403152232
"JAG2-NOTCH3",0.103177748449908,0.019607731605628,0.495691751403959,0.0888004507902146
"JAG2-NOTCH4",0.0635202599810153,0.141758046560003,0.497931895183104,0.31427603724506
"KNG1-BDKRB2",-0.153220032189696,-0.328760046597195,-0.128636117461114,-0.021855801489773
"KNG1-CD93",-0.144174740027438,-0.11116517744334,0.0206480121914456,-0.0938409951747762
"KNG1-GP1BA",0.179617739728092,-0.328878987670411,0.273044690095765,-0.0225462017716318
"KNG1-GPR135",-0.107790683966088,-0.0805120540419908,-0.231010816333767,-0.217245782530746
"KNG1-ITGAM",0.0076935588146472,-0.0680470789125346,0.0563661346113746,-0.151111722841426
"KNG1-ITGB2",0.0770340236705561,-0.0876738951864678,0.291343277742087,-0.0925842124182516
"KNG1-PLAUR",-0.0962805730229732,-0.0672951489388161,-0.127103976091756,-0.0985549017259005
"KNG1-SDC2",-0.181383533870399,-0.172966075428728,-0.1287819941525,-0.296388153183779
"L1CAM-CNTN1",0.770449278464572,-0.0496104233959018,0.586085990058388,0.289217600483595
"L1CAM-EGFR",-0.0604230037049228,0.0105897290826108,0.230421065258019,0.34981295628443
"L1CAM-EPHB2",0.257860748914957,0.0666770115610738,0.488932703244438,0.434177714725343
"L1CAM-ERBB2",-0.0287570983338008,0.0952795212858664,0.284162046914669,0.391182531442123
"L1CAM-ERBB3",-0.0299740691297092,0.137411881427195,0.283721540652296,0.461157195131889
"L1CAM-FGFR2",0.175009619292942,0.150707358114089,0.402712703661728,0.557357709508381
"L1CAM-ITGA5",-0.0789248884469711,0.0519029468685777,0.181864103700982,0.35431515882022
"L1CAM-ITGAV",-0.0184416707949289,-0.137181262182602,0.320459394051431,0.198120163926896
"LAMA1-GPC1",0.0438201452967163,0.0149689774368496,0.347352980794901,0.445034764391608
"LAMA1-ITGA1",0.049876588796369,0.0342144733954763,0.239521981740986,0.295722253904004
"LAMA1-ITGA2",0.0158752398096455,0.0280560587127416,0.36103676512807,0.264897478377067
"LAMA1-ITGA3",0.0559917101403708,-0.0787517782200669,0.421321711482155,-0.0980394979707002
"LAMA1-ITGA6",0.0108799446656089,-0.00165683384805813,0.35199314695197,0.19962709269608
"LAMA1-ITGA7",-0.0276447376864095,0.0280542025778746,0.204256943336748,0.359506224527035
"LAMA1-ITGB1",0.0508092411170969,-0.00379573303306511,0.26007385953584,0.196888660896399
"LAMA1-ITGB4",0.0148114119191442,-0.0279007346225274,0.341775572629618,0.0577482455374064
"LAMA1-ITGB8",0.0406869524905257,0.0672959701613675,0.415697067242155,0.391349126197717
"LAMA1-NT5E",0.0296649943740845,0.0164801047415083,0.357466489088651,0.307096898043725
"LAMA1-SDC2",0.0534960927134787,0.154483971476172,0.240591610774658,0.408564471461008
"LAMA1-SDC4",0.0138051238533864,-0.0109321516806211,0.0810476533877582,0.261265846676884
"LAMA1-TMPRSS6",-0.0799802189918737,0.00702343166104434,-0.102443097862285,0.288773472132232
"LAMA2-ITGA1",0.0566840130673183,0.0656319073112413,0.446434920355901,0.402847735985323
"LAMA2-ITGA2",0.0532132829901904,0.046283831230219,0.489201010299228,0.451007446026297
"LAMA2-ITGA3",0.00761077144723518,0.0925459067911139,0.39581852487843,0.435282845650509
"LAMA2-ITGA6",0.0952473898015693,0.111148608164007,0.459792706956225,0.361802076322192
"LAMA2-ITGA7",0.285909236807623,-0.0499593295057189,0.516478867788146,0.242612719940824
"LAMA2-ITGB1",0.236273088924833,0.00175509768820299,0.650879788446226,0.350455131646782
"LAMA2-ITGB4",0.0524584498254191,0.00808888704558146,0.483691224866407,0.385655773813783
"LAMA3-SDC2",0.142111570357054,0.0853049588726265,0.437046679450797,0.441985417200707
"LAMA4-ITGA3",0.0688000148700538,0.0478597156521395,0.378977106455474,0.271705979901477
"LAMA4-ITGA6",0.216955642136956,-0.00861824642249835,0.474991673322814,0.240824277894938
"LAMA4-ITGAV",0.275642163016105,0.0870649559646567,0.534609055986336,0.355046930953756
"LAMA4-ITGB1",0.500312983178676,-0.129515663301679,0.713030663801252,0.160925064581478
"LAMA5-BCAM",0.375415954804634,0.165028994096282,0.63735251389754,0.435443905118658
"LAMA5-ITGA2",0.0823137127932499,0.004695648628847,0.424032838157764,0.0902429762563904
"LAMA5-ITGA3",0.109313927792957,0.0685167546046813,0.439701226462234,0.280414894588461
"LAMA5-ITGA6",0.188073975031678,-0.0513483626296441,0.465689486542554,0.232085614022657
"LAMA5-ITGB1",0.298796844472161,0.0388768169335918,0.559876151583567,0.382913070233258
"LAMA5-ITGB4",0.0676010921524815,0.0344223417220021,0.431077577699591,0.385172814928908
"LAMA5-SDC1",0.169843773044226,0.156334420084899,0.367270019296599,0.415247376795883
"LAMB1-ITGA1",0.257562666271909,-0.0285736630266593,0.539354826672236,0.234537863470982
"LAMB1-ITGA2",0.151490480433667,0.0963372145719241,0.531994606390525,0.424945668930393
"LAMB1-ITGA3",0.08893556205829,0.122369819755102,0.442764774343644,0.4346783014853
"LAMB1-ITGA6",0.298406693415155,0.0386583280168007,0.534931437393959,0.304584065442148
"LAMB1-ITGA7",0.255671810719416,0.189023570918176,0.496518734429761,0.534528431730413
"LAMB1-ITGAV",0.316141141954268,0.217386197180355,0.562677436737689,0.426515229935446
"LAMB1-ITGB1",0.59078440786825,-0.0614685818988791,0.7529749413171,0.242272000505409
"LAMB1-ITGB4",0.131389356885837,0.0180500066823396,0.50364089896169,0.368460387795629
"LAMB3-CD151",0.0544353306195493,0.0431951618455159,0.474214734631178,0.338138342731429
"LAMB3-COL17A1",0.0790874153505439,0.0763180360388442,0.587139549509423,0.533068288350465
"LAMB3-ITGA2",0.0301981157310893,0.0225566213705103,0.53438953492206,0.541651819025202
"LAMB3-ITGA3",0.0791122178621655,-0.000425312618948586,0.527368654671802,0.356409383511985
"LAMB3-ITGA6",0.116556041422577,0.0752742131921507,0.507287466146192,0.468347662951129
"LAMB3-ITGB1",0.141307326690871,0.152210529301619,0.51017081023967,0.69160391495276
"LAMB3-ITGB4",0.0403132740583974,0.0589163306187634,0.540724176191558,0.423959907324702
"LAMC1-ITGA1",0.28593011351993,0.214018349687485,0.555836117484054,0.465555851415365
"LAMC1-ITGA2",0.147922562603626,0.188544871485774,0.545745019765212,0.515064544360701
"LAMC1-ITGA3",0.151580392140913,0.117722136027643,0.507969951587575,0.480125099469689
"LAMC1-ITGA6",0.284295654224914,-0.107305260661212,0.554088826782334,0.120091496288028
"LAMC1-ITGA7",0.187562668301417,-0.0179575861571405,0.469240049712349,0.267921883335114
"LAMC1-ITGAV",0.284894281652441,0.332648247579344,0.564102736042027,0.625826645096011
"LAMC1-ITGB1",0.558479515019379,-0.137566712522172,0.735450115526952,0.134725245683367
